word,freq,nivel,longitud
harte,0.363,difícil,5
papeleras,0.427,difícil,9
incendiaran,0.038000000000000006,difícil,11
canallas,1.0699999999999998,difícil,8
comedor,10.0,difícil,7
lechugas,0.55,difícil,8
curros,0.229,difícil,6
alfaguara,0.55,difícil,9
bromeado,0.112,difícil,8
arlequines,0.061700000000000005,difícil,10
grajas,0.0126,difícil,6
adhieran,0.251,difícil,8
coruja,0.0166,difícil,6
aporreando,0.105,difícil,10
carbonilo,0.0417,difícil,9
mandala,0.891,difícil,7
caravanero,0.0162,difícil,10
persistido,0.195,difícil,10
anglicismos,0.174,difícil,11
cazadoras,0.33099999999999996,difícil,9
saciaba,0.0288,difícil,7
puo,0.0191,difícil,3
pretendienta,0.0339,difícil,12
operario,1.29,difícil,8
satinada,0.0417,difícil,8
incomparable,2.1900000000000004,difícil,12
letona,0.28200000000000003,difícil,6
higienizar,0.0269,difícil,10
empeoraran,0.0331,difícil,10
institucionales,6.46,difícil,15
escapara,0.55,difícil,8
apuntamos,0.7080000000000001,difícil,9
arrobas,0.224,difícil,7
tensado,0.14100000000000001,difícil,7
licuas,0.0209,difícil,6
compulsadas,0.015099999999999999,difícil,11
florestas,0.123,difícil,9
padezcas,0.0219,difícil,8
peas,0.251,difícil,4
inconcreta,0.0138,difícil,10
remplazada,0.123,difícil,10
saboreados,0.011,difícil,10
veintiseis,0.060300000000000006,difícil,10
embolsaba,0.018600000000000002,difícil,9
empatas,0.0135,difícil,7
prendados,0.0468,difícil,9
resumidero,0.0138,difícil,10
descocido,0.0214,difícil,9
ballenas,3.98,difícil,8
paritario,0.151,difícil,9
aversion,0.0933,difícil,8
narigon,0.044700000000000004,difícil,7
principes,0.33099999999999996,difícil,9
euforias,0.0263,difícil,8
jorobar,0.0794,difícil,7
posesionados,0.0234,difícil,12
descampados,0.0851,difícil,11
laboro,0.126,difícil,6
desordenen,0.0195,difícil,10
automatizado,1.55,difícil,12
cauciones,0.112,difícil,9
zarpo,0.0708,difícil,5
malucha,0.0155,difícil,7
juga,0.288,difícil,4
donaires,0.0214,difícil,8
momificar,0.0195,difícil,9
abordando,1.15,difícil,9
laudano,0.0126,difícil,7
asomadas,0.012299999999999998,difícil,8
cargare,0.0355,difícil,7
liquidables,0.017,difícil,11
conviden,0.0141,difícil,8
puyo,0.224,difícil,4
anden,2.04,difícil,5
suporte,0.0182,difícil,7
extensible,0.513,difícil,10
homonimia,0.0676,difícil,9
quedeis,0.0355,difícil,7
bolada,0.0209,difícil,6
gomina,0.234,difícil,6
descrito,10.0,difícil,8
tetuan,0.126,difícil,6
caigamos,0.447,difícil,8
apogeo,2.75,difícil,6
rejuvenece,0.245,difícil,10
archipielago,0.0468,difícil,12
ocal,0.0245,difícil,4
inviertan,0.759,difícil,9
piripi,0.0245,difícil,6
sumariales,0.0141,difícil,10
desarmo,0.129,difícil,7
livianamente,0.06459999999999999,difícil,12
vacada,0.0661,difícil,6
maratoniano,0.0309,difícil,11
cabilla,0.0631,difícil,7
montantes,0.21400000000000002,difícil,9
tramite,1.02,difícil,7
roelas,0.0661,difícil,6
felicitado,0.724,difícil,10
piradas,0.0138,difícil,7
multitudinario,0.646,difícil,14
fundamentamos,0.0145,difícil,13
vermut,0.229,difícil,6
decoraron,0.145,difícil,9
inflamada,0.33099999999999996,difícil,9
desagradaban,0.0191,difícil,12
desorganizada,0.427,difícil,13
trinches,0.0148,difícil,8
aduanas,5.75,difícil,7
robara,0.316,difícil,6
diluir,0.7759999999999999,difícil,6
cilindrada,0.589,difícil,10
alergica,0.112,difícil,8
salgais,0.0389,difícil,7
producido,27.5,difícil,9
peninsular,2.5100000000000002,difícil,10
amisto,0.0102,difícil,6
zorrino,0.0851,difícil,7
deprimi,0.0355,difícil,7
ayau,0.0631,difícil,4
desarmadores,0.02,difícil,12
competencias,14.5,difícil,12
recepcionistas,0.166,difícil,14
venidero,0.5619999999999999,difícil,8
rentados,0.162,difícil,8
sonrojando,0.0148,difícil,10
asiladas,0.0141,difícil,8
flechada,0.0724,difícil,8
tretas,0.33099999999999996,difícil,6
glosado,0.0275,difícil,7
atronadoras,0.0204,difícil,11
concedo,0.891,difícil,7
difundiremos,0.024,difícil,12
atizar,0.19999999999999998,difícil,6
floritura,0.0309,difícil,9
potabilidad,0.0562,difícil,11
pinchara,0.0209,difícil,8
intersecan,0.0204,difícil,10
boxeador,3.55,difícil,8
fotograbado,0.0851,difícil,11
utilizaba,3.2399999999999998,difícil,9
crueldad,7.41,difícil,8
pidamos,1.12,difícil,7
rudimentarias,0.234,difícil,13
filosofar,0.372,difícil,9
cambiaria,1.8199999999999998,difícil,9
juntase,0.0117,difícil,7
actora,0.49,difícil,6
renombrada,0.646,difícil,10
rehusara,0.0661,difícil,8
reaccionando,1.0699999999999998,difícil,12
admirad,0.0295,difícil,7
desploma,0.617,difícil,8
privatizados,0.195,difícil,12
invierta,1.0,difícil,8
termosfera,0.0174,difícil,10
cicatrizaron,0.010499999999999999,difícil,12
quintillas,0.0363,difícil,10
ejecutor,1.1,difícil,8
leon,9.33,difícil,4
sitiadoras,0.0282,difícil,10
enriquecida,0.692,difícil,11
forzo,0.0437,difícil,5
violentaron,0.08320000000000001,difícil,11
celda,9.120000000000001,difícil,5
turban,0.0363,difícil,6
chorrocientos,0.0339,difícil,13
yanta,0.017,difícil,5
murmuraban,0.0891,difícil,10
lodosas,0.0331,difícil,7
tornare,0.0115,difícil,7
zambombas,0.015799999999999998,difícil,9
condujera,0.316,difícil,9
largometrajes,0.871,difícil,13
encaminar,0.55,difícil,9
lulu,1.38,difícil,4
odiosas,0.631,difícil,7
lentilla,0.0692,difícil,8
malherida,0.09999999999999999,difícil,9
crustacea,0.0234,difícil,9
nazarena,0.195,difícil,8
latero,0.0813,difícil,6
propiciatorios,0.0162,difícil,14
comparacion,1.38,difícil,11
pirara,0.012,difícil,6
ejercieran,0.09999999999999999,difícil,10
sesamo,0.09999999999999999,difícil,6
eructos,0.24,difícil,7
dramatizaba,0.0138,difícil,11
desilusionaron,0.0331,difícil,14
ejecutare,0.017,difícil,9
asbestosis,0.0331,difícil,10
cortocircuitos,0.123,difícil,14
pompa,0.9769999999999999,difícil,5
desligo,0.0155,difícil,7
motorizaciones,0.13799999999999998,difícil,14
admiradores,2.69,difícil,11
entierre,0.158,difícil,8
corruptela,0.295,difícil,10
toxina,1.0499999999999998,difícil,6
menarquia,0.051300000000000005,difícil,9
retenciones,1.95,difícil,11
expropiacion,0.166,difícil,12
enlatadas,0.186,difícil,9
cobijara,0.0162,difícil,8
limpie,1.8599999999999999,difícil,6
helechos,0.603,difícil,8
minimizas,0.0195,difícil,9
empezaria,0.08320000000000001,difícil,9
envidiaban,0.0562,difícil,10
espanoles,0.195,difícil,9
protector,9.33,difícil,9
organizase,0.0933,difícil,10
barquilla,0.13799999999999998,difícil,9
amautas,0.025699999999999997,difícil,7
pensionistas,1.91,difícil,12
fondearon,0.0417,difícil,9
autogiro,0.0955,difícil,8
descuartizados,0.191,difícil,14
acertadas,1.23,difícil,9
concebimos,0.302,difícil,10
anticonceptiva,0.33099999999999996,difícil,14
quedasen,0.26899999999999996,difícil,8
cazalla,0.275,difícil,7
confiesa,4.8999999999999995,difícil,8
estancadas,0.49,difícil,10
academicismo,0.148,difícil,12
chihuahuas,0.151,difícil,10
cercena,0.0692,difícil,7
macis,0.0251,difícil,5
enves,0.0437,difícil,5
apaisadas,0.010499999999999999,difícil,9
montadores,0.126,difícil,10
convenencieros,0.010499999999999999,difícil,14
enterado,9.55,difícil,8
deslizables,0.0138,difícil,11
exalten,0.0191,difícil,7
esbozamos,0.0112,difícil,9
temario,1.12,difícil,7
indagatoria,1.0,difícil,11
invitasen,0.0182,difícil,9
escaso,6.76,difícil,6
demencia,3.2399999999999998,difícil,8
chilaquiles,0.447,difícil,11
mor,1.4500000000000002,difícil,3
ensuciamos,0.0309,difícil,10
fai,0.7759999999999999,difícil,3
mapas,13.5,difícil,5
abusaran,0.0417,difícil,8
curran,0.437,difícil,6
extrapolar,0.38,difícil,10
alianza,38.0,difícil,7
deslindaron,0.0209,difícil,11
tended,0.0162,difícil,6
descollaba,0.0145,difícil,10
desagradara,0.0115,difícil,11
bolon,0.0288,difícil,5
progenitores,1.7,difícil,12
prolongado,4.07,difícil,10
sobrestimada,0.0138,difícil,12
carreteando,0.0437,difícil,11
visualice,0.135,difícil,9
transformen,0.589,difícil,11
rigido,0.11499999999999999,difícil,6
estupor,0.871,difícil,7
colchoneta,0.33099999999999996,difícil,10
editar,8.709999999999999,difícil,6
intercolumnios,0.055,difícil,14
andamiaje,0.363,difícil,9
francofilia,0.0102,difícil,11
huevon,0.407,difícil,6
pasantes,0.955,difícil,8
deducir,3.8,difícil,7
bulli,0.13199999999999998,difícil,5
exigidos,1.32,difícil,8
ciegue,0.13799999999999998,difícil,6
consideremos,1.51,difícil,12
colono,0.617,difícil,6
sermonea,0.0468,difícil,8
guayusa,0.0224,difícil,7
vieron,38.0,difícil,6
cuidabas,0.0234,difícil,8
diplodocus,0.060300000000000006,difícil,10
integrad,0.0102,difícil,8
germinales,0.145,difícil,10
escalable,0.162,difícil,9
perfecciona,0.537,difícil,11
digitalizaron,0.0135,difícil,13
cimentado,0.145,difícil,9
maritima,0.245,difícil,8
texcocano,0.0148,difícil,9
fotocopias,1.4100000000000001,difícil,10
bienvenidos,16.6,difícil,11
agradaria,0.0398,difícil,9
logramos,6.92,difícil,8
aquilina,0.038000000000000006,difícil,8
feas,4.8999999999999995,difícil,4
entretengas,0.06459999999999999,difícil,11
batio,0.055,difícil,5
rasgaba,0.0355,difícil,7
edite,0.39799999999999996,difícil,5
depresores,0.07759999999999999,difícil,10
ladrones,17.0,difícil,8
anduve,1.0499999999999998,difícil,6
estratificadas,0.0661,difícil,14
derribando,0.692,difícil,10
tentar,1.2,difícil,6
paraestatales,0.38,difícil,13
tabuladas,0.0178,difícil,9
tintar,0.0219,difícil,6
laburos,0.0676,difícil,7
quintal,0.224,difícil,7
moflete,0.0155,difícil,7
corzos,0.135,difícil,6
avivamiento,0.224,difícil,11
expedientes,5.010000000000001,difícil,11
favorecer,8.32,difícil,9
apresuras,0.0324,difícil,9
dispersar,0.933,difícil,9
romantica,0.501,difícil,9
detectaran,0.0794,difícil,10
cauto,0.6759999999999999,difícil,5
malversaciones,0.0933,difícil,14
alzas,1.02,difícil,5
clausura,8.51,difícil,8
entrambos,0.0295,difícil,9
ritman,0.0112,difícil,6
robledal,0.0977,difícil,8
impugnara,0.0145,difícil,9
lagrimea,0.0141,difícil,8
profanado,0.389,difícil,9
usasen,0.07759999999999999,difícil,6
avanzada,12.0,difícil,8
semiabierto,0.037200000000000004,difícil,11
gramas,0.049,difícil,6
popular,126.0,difícil,7
finalizando,1.38,difícil,11
reclamaste,0.0309,difícil,10
votacion,1.2,difícil,8
parajes,2.09,difícil,7
sensuales,1.51,difícil,9
aburris,0.0851,difícil,7
lomo,5.25,difícil,4
polucion,0.0269,difícil,8
divulgo,0.0437,difícil,7
disimulo,0.955,difícil,8
valedor,0.302,difícil,7
limitasen,0.0166,difícil,9
empleaste,0.0162,difícil,9
cubrira,0.018600000000000002,difícil,7
musculosa,0.407,difícil,9
potenciemos,0.011,difícil,11
resiento,0.0251,difícil,8
valluna,0.0195,difícil,7
civiles,38.0,difícil,7
embolse,0.0107,difícil,7
abrazadora,0.0214,difícil,10
autoritaria,1.95,difícil,11
inversion,1.66,difícil,9
maure,0.06459999999999999,difícil,5
angulo,2.8200000000000003,difícil,6
moliente,0.0288,difícil,8
zodiacales,0.135,difícil,10
polineuritis,0.0141,difícil,12
repreguntas,0.0525,difícil,11
orario,0.0182,difícil,6
ensucian,0.646,difícil,8
albergaran,0.0115,difícil,10
depuren,0.06459999999999999,difícil,7
transpone,0.0562,difícil,9
aunan,0.0407,difícil,5
enmohecida,0.0234,difícil,10
boicotee,0.025699999999999997,difícil,8
desquiciando,0.0389,difícil,12
anunciador,0.407,difícil,10
coincidido,0.912,difícil,10
caricaturizada,0.061700000000000005,difícil,14
enunciaron,0.0117,difícil,10
aterciopelada,0.166,difícil,13
aterrizase,0.02,difícil,10
delantal,1.15,difícil,8
retaguardia,2.63,difícil,11
destructibles,0.0112,difícil,13
clamemos,0.012299999999999998,difícil,8
incorrecto,5.37,difícil,10
erres,0.182,difícil,5
mandasen,0.0363,difícil,8
prefabricada,0.234,difícil,12
campea,0.182,difícil,6
insinuados,0.0148,difícil,10
infundio,0.0562,difícil,8
sufragismo,0.0251,difícil,10
acorazados,0.468,difícil,10
agres,0.0562,difícil,5
separen,1.0,difícil,7
sinfonias,0.0115,difícil,9
monis,0.060300000000000006,difícil,5
enjuicia,0.195,difícil,8
nociones,3.39,difícil,8
competiran,0.0102,difícil,10
paragolpe,0.0479,difícil,9
contrabajos,0.060300000000000006,difícil,11
rematador,0.129,difícil,9
chacales,0.389,difícil,8
tatuaste,0.0309,difícil,8
espumar,0.0282,difícil,7
exitosa,11.2,difícil,7
lagar,0.372,difícil,5
ensuciaran,0.0132,difícil,10
cobraremos,0.08710000000000001,difícil,10
remontara,0.031599999999999996,difícil,9
destruiria,0.0407,difícil,10
desfavorecidos,1.4500000000000002,difícil,14
israelis,0.017,difícil,8
cabezotas,0.055,difícil,9
cosieron,0.07759999999999999,difícil,8
cedo,0.589,difícil,4
sanidades,0.0275,difícil,9
conformaba,0.468,difícil,10
saturnia,0.0269,difícil,8
acacia,0.646,difícil,6
puntuacion,0.251,difícil,10
gimotear,0.0355,difícil,8
temiendo,2.34,difícil,8
murieras,0.0724,difícil,8
trotamundos,0.501,difícil,11
premian,0.575,difícil,7
flema,0.513,difícil,5
embaraces,0.015799999999999998,difícil,9
nadadores,1.17,difícil,9
declarantes,0.123,difícil,11
novel,1.12,difícil,5
neurocirujana,0.0174,difícil,13
descontento,7.08,difícil,11
revulsiva,0.0112,difícil,9
tramitacion,0.0468,difícil,11
concerte,0.024,difícil,8
trague,0.759,difícil,6
recomendados,1.8599999999999999,difícil,12
endocitosis,0.0331,difícil,11
promovidas,0.813,difícil,10
anticipemos,0.0229,difícil,11
mitimaes,0.0724,difícil,8
pirula,0.051300000000000005,difícil,6
anunciado,13.200000000000001,difícil,9
expropiados,0.275,difícil,11
mezclemos,0.0813,difícil,9
prescripciones,0.813,difícil,14
parlanchina,0.11,difícil,11
desangrar,0.13799999999999998,difícil,9
progenitor,1.29,difícil,10
rescatando,0.933,difícil,10
tomado,44.7,difícil,6
vinculan,1.48,difícil,8
contada,2.09,difícil,7
zarzuela,1.7,difícil,8
bonificado,0.0891,difícil,10
increiblemente,0.759,difícil,14
comunicando,1.32,difícil,11
monasterial,0.0141,difícil,11
preescolares,0.295,difícil,12
incompetentes,1.48,difícil,13
sentenciar,0.7080000000000001,difícil,10
alemanas,3.8,difícil,8
jacas,0.0295,difícil,5
detengamos,0.513,difícil,10
corsaria,0.0631,difícil,8
intervencion,1.26,difícil,12
pulverizo,0.010499999999999999,difícil,9
imitad,0.015099999999999999,difícil,6
profesado,0.251,difícil,9
reniegan,0.245,difícil,8
hambreando,0.0117,difícil,10
fecundando,0.0141,difícil,10
comenzare,0.129,difícil,9
zarpar,0.575,difícil,6
embota,0.0269,difícil,6
badenes,0.0631,difícil,7
criaderos,0.646,difícil,9
malares,0.0155,difícil,7
acetal,0.0115,difícil,6
estereotipan,0.0141,difícil,12
ninguneada,0.051300000000000005,difícil,10
tenor,4.79,difícil,5
biografias,0.129,difícil,10
subastaban,0.0107,difícil,10
frustren,0.0813,difícil,8
apocado,0.0794,difícil,7
versiculo,0.044700000000000004,difícil,9
imprimen,1.0499999999999998,difícil,8
rugoso,0.275,difícil,6
cifraron,0.061700000000000005,difícil,8
aguantaremos,0.0955,difícil,12
reiteren,0.011,difícil,8
quitapenas,0.031599999999999996,difícil,10
rejuvenecedores,0.012,difícil,15
despertaron,1.7799999999999998,difícil,11
samas,0.0204,difícil,5
herculina,0.0191,difícil,9
alicatado,0.060300000000000006,difícil,9
tanteaba,0.017,difícil,8
desarmados,1.2,difícil,10
acorralar,0.257,difícil,9
anticipa,1.29,difícil,8
fortificando,0.051300000000000005,difícil,12
biologos,0.018600000000000002,difícil,8
taxativo,0.049,difícil,8
depongan,0.11,difícil,8
luda,0.105,difícil,4
mello,0.631,difícil,5
canelo,0.9769999999999999,difícil,6
avistados,0.0794,difícil,9
vendadas,0.0324,difícil,8
sismicas,0.0117,difícil,8
leyeras,0.39799999999999996,difícil,7
confundes,0.759,difícil,9
falsifica,0.162,difícil,9
atornilladas,0.0427,difícil,12
escomo,0.0229,difícil,6
soliamos,0.0933,difícil,8
agencia,42.7,difícil,7
molduras,0.7759999999999999,difícil,8
enderezados,0.0155,difícil,11
fajos,0.302,difícil,5
efectuada,2.24,difícil,9
anticonceptivos,2.4499999999999997,difícil,15
jingles,0.316,difícil,7
estallado,0.955,difícil,9
arsenico,0.055,difícil,8
atreve,5.37,difícil,6
alucinaciones,1.55,difícil,13
conchuda,0.603,difícil,8
subsiste,0.891,difícil,8
prisionera,1.48,difícil,10
encarnadura,0.0141,difícil,11
posibilidad,85.1,difícil,11
psicologico,0.229,difícil,11
poema,20.400000000000002,difícil,5
gastadores,0.061700000000000005,difícil,10
pituitaria,0.28200000000000003,difícil,10
muevas,1.32,difícil,6
bastardeo,0.0107,difícil,9
hipocrita,0.631,difícil,9
fortalecidos,0.389,difícil,12
orbitaban,0.0135,difícil,9
cronicidad,0.0813,difícil,10
quinientas,0.912,difícil,10
envenenadora,0.0417,difícil,12
enfundadas,0.0355,difícil,10
subcutaneo,0.0117,difícil,10
feminista,12.9,difícil,9
desplume,0.0182,difícil,8
sincretismo,0.692,difícil,11
liquenes,0.0182,difícil,8
mariposones,0.02,difícil,11
demoran,0.759,difícil,7
paseante,0.135,difícil,8
filmina,0.0145,difícil,7
litigar,0.316,difícil,7
terraza,6.76,difícil,7
entrecorta,0.0229,difícil,10
escopeta,3.4699999999999998,difícil,8
replegado,0.151,difícil,9
ayudaron,6.17,difícil,8
decibel,0.0437,difícil,7
picapedrero,0.0457,difícil,11
edilicia,0.257,difícil,8
confisca,0.158,difícil,8
manifestasen,0.0141,difícil,12
insatisfactorio,0.191,difícil,15
arreos,0.102,difícil,6
imputaciones,0.7080000000000001,difícil,12
elongados,0.0178,difícil,9
morralla,0.151,difícil,8
genuflexo,0.024,difícil,9
emparedar,0.0115,difícil,9
destruyo,0.7080000000000001,difícil,8
carabina,1.0499999999999998,difícil,8
silbadores,0.0234,difícil,10
necesitaramos,0.010499999999999999,difícil,13
jubiloso,0.151,difícil,8
seductores,0.363,difícil,10
antipatica,0.0126,difícil,10
domiciliar,0.102,difícil,10
escasean,0.631,difícil,8
canizales,0.0148,difícil,9
disonantes,0.148,difícil,10
aoristo,0.0219,difícil,7
flota,15.8,difícil,5
sucumbido,0.447,difícil,9
arrastra,3.31,difícil,8
columpian,0.0229,difícil,9
racha,5.62,difícil,5
improcedente,0.724,difícil,12
niguas,0.0182,difícil,6
explicitando,0.0339,difícil,12
mocha,0.661,difícil,5
inauguradas,0.224,difícil,11
morfa,0.0741,difícil,5
clarividentes,0.0741,difícil,13
maratones,0.794,difícil,9
discutidos,0.851,difícil,10
sobresalto,0.389,difícil,10
raes,0.0214,difícil,4
arrasadas,0.316,difícil,9
femur,0.0661,difícil,5
partire,0.0525,difícil,7
atajadas,0.17800000000000002,difícil,8
quesadas,0.0141,difícil,8
preparada,13.5,difícil,9
tabular,0.145,difícil,7
ulterior,0.8320000000000001,difícil,8
pirograbado,0.0263,difícil,11
descritos,3.1599999999999997,difícil,9
exploten,0.617,difícil,8
vichar,0.010499999999999999,difícil,6
tarta,6.17,difícil,5
blanquillo,0.0851,difícil,10
hipocondria,0.0107,difícil,11
estadio,34.7,difícil,7
telefilme,0.0525,difícil,9
sonatina,0.0562,difícil,8
machorra,0.057499999999999996,difícil,8
nuestra,479.0,difícil,7
matanzas,3.7199999999999998,difícil,8
frecuento,0.19999999999999998,difícil,9
arneses,0.427,difícil,7
rizadores,0.0245,difícil,9
notariados,0.015099999999999999,difícil,10
almacene,0.155,difícil,8
familiarizamos,0.02,difícil,14
refrescada,0.0398,difícil,10
secuestrador,1.4500000000000002,difícil,12
rubricar,0.08320000000000001,difícil,8
